IDLink,Title,Headline,Source,PublishDate,SentimentTitle,SentimentHeadline,Facebook,GooglePlus,LinkedIn,Year,Month,DayOfWeek,Hour
49006,Microsoft Adds Windows Update to Server Management Tools,"Microsoft has added Windows Update to its emerging Server Management Tools, which are currently available at the preview stage.",Redmondmag.com,2016-05-12 02:00:23,0.0,0.0860309002014606,2,1,5,2016,5,3,2
48969,Microsoft is giving up on its Chinese web portal,Microsoft is closing its MSN web portal in China in early June but says it remains &quot;deeply committed&quot; to the country. ,CNN Money,2016-05-12 02:35:00,0.11805555555555601,0.13683758422495498,6,0,26,2016,5,3,2
49234,Microsoft is giving up on its Chinese web portal,Microsoft is killing off its web portal in China. Popular: Radical Islam in America | Graham Opposes Republican Leader | Guns in America ,CNN Money,2016-05-12 02:38:00,0.11805555555555601,0.0697084927142752,14,0,26,2016,5,3,2
48985,Visual Studio 15 beta boosts XAML features,Microsoft also gives developers a heads-up on how templates will change ,Computer World Australia,2016-05-12 03:38:00,-0.153093108923949,-0.021349931829408003,10,0,0,2016,5,3,3
48940,Apple Again Most Valuable Brand in the World As Microsoft Takes ...,"And yet, here's Forbes latest research which puts Apple at the top of the world's most valuable brands chart, just ahead of Google and Microsoft,",Softpedia News,2016-05-12 06:20:22,0.0753778361444409,0.119583333333333,1,1,0,2016,5,3,6
49033,Microsoft’s Sunrise app will shut down at the end of this summer,"Early 2015 Microsoft acquired Sunrise Atelier Inc., mak […] ",SiliconANGLE,2016-05-12 07:35:00,-0.0146619973741825,0.0590569489076918,2,1,0,2016,5,3,7
49019,Microsoft warns UN on digital terror,"UNITED NATIONS: Microsoft told the UNITED NATIONS on Wednesday that technology companies can do more to combat digital terror, but",Times of India,2016-05-12 08:20:22,-0.20412414523193198,-0.173295268256234,5,1,0,2016,5,3,8
48954,Microsoft working with OEMs to standardize Microsoft Pen support,Microsoft has posted some slides from its recent WinHec event where Microsoft revealed its push to increase and standardize Pen support in,MSPoweruser.com,2016-05-12 08:36:21,-0.166666666666667,-0.0199875671583385,4,1,0,2016,5,3,8
48962,Microsoft partners with Real Madrid's Marcelo Vieira to teach kids tech,"Microsoft is teaming up with Real Madrid player, Marcelo Vieira, to promote the importance of digital literacy in young children in Brazil and",WinBeta,2016-05-12 08:40:23,0.20728904939721202,0.17723725194851397,2,0,0,2016,5,3,8
48967,Windows 10's Microsoft Solitaire Collection is slowly becoming the ...,"Microsoft Solitaire Collection has just updated on Windows 10 and has fixed several bugs, most notably one involving a display error when",WinBeta,2016-05-12 09:38:22,0.0,-0.284137877911448,4,1,0,2016,5,3,9
48989,Microsoft Delays Surface Book 2 Due to Design Issues - Report,It's no secret that Microsoft is already working on the second-generation Surface Book and everyone predicted that its unveiling would take,Softpedia News,2016-05-12 11:20:22,0.375,0.0661810557020539,1,0,0,2016,5,3,11
48987,Microsoft Rolls Out Windows 10 Mobile Cumulative Update For May,"windows 10 upgrade A man works on a laptop computer near a Windows 10 display at Microsoft Build in San Francisco, California, April 29,",International Business Times,2016-05-12 11:44:21,0.0,-0.0538270795915448,2,0,0,2016,5,3,11
49070,"This Supplier of Chips for Microsoft, VMware Is Poised for Long ...","The future continues to look bright for investors in Nvidia (NVDA - Get Report) , a semiconductor company who counts the likes of Microsoft",TheStreet.com,2016-05-12 12:00:24,0.11306675421666099,-0.0811939394787616,2,1,0,2016,5,3,12
49096,Microsoft's fascinating GigJam service is open to anyone who wants an invite,"Anyone can get into the private beta of MIcrosoft's new GigJam productivity service, which is aimed at helping teams of people collaborate in real time over the Internet, the company announced Thursday. ",Computer World Australia,2016-05-12 12:16:00,0.0701640952140172,0.2128686039197,0,0,0,2016,5,3,12
49002,Microsoft Windows zero-day exposes companies to credit card data ...,Researchers from FireEye have disclosed the details of cyberattack group leveraging a Microsoft Windows zero-day flaw in targeted attacks,ZDNet,2016-05-12 12:55:22,0.108703294568288,-0.114909048843739,25,4,76,2016,5,3,12
49003,Microsoft will sell you a free Surface Dock and Ink tip if you get a ...,"Microsoft's Surface Pro and Surface Book are well designed, powerful machines with quite a few accessories to expand their functionality.",MSPoweruser.com,2016-05-12 13:03:23,-0.199243476588226,0.22068268916549102,3,0,0,2016,5,3,13
49107,Edge's share of Windows 10 browsers continues slide,Microsoft's Edge browser has slipped to its smallest-ever percentage of Windows 10 in the U.S. ,Computer World Australia,2016-05-12 13:17:00,0.0472455591261534,0.0,0,0,1,2016,5,3,13
49007,Reasons Why Microsoft Band 2 Might be Over Counting Floors,"In its second iteration, the Microsoft Band includes a barometer sensor in an effort to better track elevation changes. The feature is a great idea,",SuperSite for Windows,2016-05-12 13:25:23,0.0,0.0661805555555556,4,2,0,2016,5,3,13
49008,Microsoft Ranked No.3 In The List Of World's Most Valuable Brands,"Microsoft was ranked No.3 in the list behind Apple and Google. Microsoft's brand value increased 9% from last year to $75.2 billion. """"""Brands get",MSPoweruser.com,2016-05-12 13:35:24,0.128770470080086,-0.0912321398738383,10,0,0,2016,5,3,13
49029,DataON Storage Expands Hyper-Converged Infrastructure with ...,"ANAHEIM, Calif., May 12, 2016 /PRNewswire/ -- DataON Storage, trusted provider of hyper-converged platforms for the Microsoft-Defined Datacenter, today",PR Newswire (press release),2016-05-12 14:20:25,0.0,0.147313912747197,0,0,0,2016,5,3,14
49036,Editorial: Microsoft is doing a great job defending Windows,"Microsoft is also stepping up its effort to bring technology from Microsoft Research to Windows, in an effort to add some innovation to the OS.",MSPoweruser.com,2016-05-12 15:00:22,-0.2171875,0.320833333333333,2,0,3,2016,5,3,15
49102,It's official: Laplets like the Microsoft Surface Book are trumping tablets,"While the Apple iPad is still dominant (at 32.5% market share), the Microsoft Surface Book increased in market share by 9% in Q1 (to second",Computerworld,2016-05-12 15:00:22,0.188444590361102,-0.00992925781224165,21,5,15,2016,5,3,15
49176,"Microsoft Azure Expands Into Canada, South Korea",Microsoft is investing $15 billion to establish the Azure Cloud as a worldwide presence. Canada and South Korea are part of its expansion,InformationWeek,2016-05-12 15:40:22,0.0,-0.0161010957664393,17,2,35,2016,5,3,15
49051,NComputing's $229 Chromebook CX110 laptop offers access to ...,Google and its partners have managed to sell a lot of Chromebooks without requiring access to Microsoft's Windows ecosystem. But having that,ZDNet,2016-05-12 17:01:24,0.0,-0.0599627014750154,16,12,31,2016,5,3,17
49055,Microsoft broadens preview availability of its GigJam collaboration ...,"Last July, Microsoft took the wraps off a new collaboration application/service called GigJam. msgigjampublicpreview.jpg Credit: Microsoft.",ZDNet,2016-05-12 17:03:32,0.0,-0.148132323373571,11,1,32,2016,5,3,17
49059,"Microsoft's secretive CEO Summit returns: Who's there this year, and ...",Microsoft CEO Satya Nadella speaks at Microsoft Envision in New Orleans las. Microsoft CEO Satya Nadella speaks at Microsoft Envision in,GeekWire,2016-05-12 17:32:23,0.0,-0.0863779148850803,7,1,18,2016,5,3,17
49064,"Microsoft unveils new editor for Outlook 2016 for Mac, rolling out this ...","Microsoft has unveiled its new editor in Outlook 2016 for Mac, promising &quot;enhanced formatting support&quot;, which it says is among the most",Neowin,2016-05-12 17:44:24,-0.11934824056203099,-0.108601257321393,7,0,1,2016,5,3,17
49092,"Microsoft Band Update Coming With Smart Alerts, UWP App And More",Microsoft is soon going to release a major update for Microsoft Band with several new features. Italian site Windowsblogitalia revealed this,MSPoweruser.com,2016-05-12 18:20:22,0.122488983734716,-0.16252686616534803,4,1,1,2016,5,3,18
49221,Microsoft's Azure and Office 365 growth slows,Nadella sticks to FY (fictional year) $20bn cloud target Analysis Microsoft has reiterated its belief in a mythical annual income of $20bn from cloud despite growth in Azure and its apps-as-a-service business slowing.… ,The Register,2016-05-12 18:38:00,-0.20412414523193198,-0.238715277777778,8,0,0,2016,5,3,18
49173,"Microsoft, Google bury hatchet – surprisingly, not in each other",Both vow to stop running to mommy and daddy to tittle-tattle on each other Microsoft and Google have agreed to sort their issues out between themselves rather than getting state regulators to investigate each other's actions.… ,The Register,2016-05-12 18:43:00,-0.283564814814815,-0.09418691981036098,9,0,3,2016,5,3,18
49074,Microsoft applauds signing of Defend Trade Secrets Act into law,"This week, US President Obama signed the Defend Trade Secrets Act (S. 1890) into law. This new law will provide a much needed federal",MSPoweruser.com,2016-05-12 18:57:25,0.0,-0.0216333704584214,4,0,1,2016,5,3,18
49223,Microsoft's fascinating GigJam service is open to anyone who wants an invite,"Anyone can get into the private beta of MIcrosoft's new GigJam productivity service, which is aimed at helping teams of people collaborate in real time over the Internet, the company announced Thursday. ",MIS Asia,2016-05-12 19:01:00,0.0701640952140172,0.2128686039197,0,0,0,2016,5,3,19
49222,Edge's share of Windows 10 browsers continues slide,"Microsoft's Edge browser has slipped to its smallest-ever percentage of Windows 10 in the U.S., according to data from a consortium of government websites. ",MIS Asia,2016-05-12 19:19:00,0.0472455591261534,-0.05,21,0,0,2016,5,3,19
49086,"Facebook, Microsoft Give Clean Energy a Boost With Buyer's Group",Facebook Inc. and Microsoft Corp. are joining forces with environmental groups to promote the development of 60 gigawatts of renewable,Bloomberg,2016-05-12 19:40:22,0.256968000280974,0.0,55,5,233,2016,5,3,19
49123,Microsoft launches invitation preview of collaborative work app ...,"Microsoft today said it's expanding the preview for GigJam, an application that lets people briefly share parts of what they're working on with",VentureBeat,2016-05-12 19:40:22,0.0285420705947695,0.23457871581420897,14,5,99,2016,5,3,19
49154,Microsoft shares its vision for Enterprise Integration Services,"At BizTalk 360 Integrate 2016 conference in London, Microsoft shared its vision to enable seamless integration among enterprise applications",MSPoweruser.com,2016-05-12 19:40:22,0.132582521472478,0.18190171877725,7,0,2,2016,5,3,19
49087,Microsoft's fascinating GigJam service is open to anyone who wants ...,"Anyone can get into the private beta of MIcrosoft's new GigJam productivity service, which is aimed at helping teams of people collaborate in",PCWorld,2016-05-12 19:58:23,0.0768609153513149,0.04778455322141299,5,2,10,2016,5,3,19
49109,Ghostery will bring its tracker-busting extension to Microsoft Edge,"Ghostery, which provides, among other things, browser extensions that help find and block ads and trackers from around the web, has",Windows Central,2016-05-12 20:40:23,-0.15811388300841903,0.0250041332562074,11,1,0,2016,5,3,20
49161,Microsoft Skype for Business voice demands IT due diligence,"With Microsoft's Skype for Business voice posed as a serious option for the enterprise, businesses have to weigh the pros and cons of",TechTarget,2016-05-12 21:00:22,0.29166666666666696,-0.0912250561499702,1,2,0,2016,5,3,21
49110,"Microsoft talks more about making great websites, this time the focus ...","In a semi-lengthy post on its Microsoft Edge Dev Blog, the Edge team walk through several new accessibility features that it tapped into to give",WinBeta,2016-05-12 21:22:24,0.6576716203602471,0.0134148884104939,4,2,1,2016,5,3,21
49112,Italian military to drop Microsoft Office for LibreOffice,The Italian Ministry of Defense has announced that it has begun transitioning all of its computers and workstations away from Microsoft Office in,Neowin,2016-05-12 21:40:24,-0.0257799347307596,-0.0224442598464213,27,0,6,2016,5,3,21
49143,Microsoft's top IP attorney Andy Culbert is leaving the company,"Earlier this week, Perkins Coie announced that Andy Culbert, Microsoft's Associate General Counsel for Worldwide Intellectual Property",MSPoweruser.com,2016-05-12 22:40:22,0.0,0.0,3,0,0,2016,5,3,22
49131,Microsoft talks up cloud and hybrid enterprise application integration,Microsoft is hosting its INTEGRATE 2016 conference at the BizTalk 360 event in London today where the company shared its vision on a,WinBeta,2016-05-12 23:07:22,0.301215277777778,0.0,5,4,11,2016,5,3,23
